"Deal - ID","Person - ID","Deal - Deal created","Deal - Stage","Deal - Status","Deal - Lost reason","Deal - Nazwa kursu","Deal - Termin zakończenia kursu","Deal - Certyfikat - numer","Deal - Źródło finansowania","Person - Znaleziona praca - czy znalazł pracę","Person - Znaleziona praca - czy związana z kursem","Person - Znaleziona praca - czy się przebranżowił"
"143045","185666","2023-01-30 13:43:54","Propozycja warsztatów","Lost","4.4 Przeterminowani","UX Designer","2023-06-04","","Własne","","",""
"143041","169367","2023-01-30 12:27:54","Odbyte konsultacje","Open","","Tester Oprogramowania","2022-12-11","2023/1/26","","Tak","Tak","Nie"
"142955","187664","2023-01-27 16:57:28","Propozycja warsztatów","Open","","Python Developer","2023-05-28","2023/7/17","Amazon","Nie - nadal w tej samej pracy","Nie","Nie"
"142948","154095","2023-01-27 16:09:49","Propozycja warsztatów","Open","","Data Science - SQL","2023-04-16","","Amazon","Nie - nadal w tej samej pracy","Tak","Nie"
"142899","187257","2023-01-26 20:26:33","Po warsztatach CV","Open","","Tester Oprogramowania","2023-04-09","2023/4/55","Własne","Tak","Nie","Nie"
"142881","153478","2023-01-26 15:14:58","Propozycja warsztatów","Lost","4.4 Przeterminowani","Java Developer - First Project","2023-05-16","2022/7/38","Własne","","",""
"142850","174918","2023-01-26 11:28:55","Propozycja warsztatów","Open","","Data Science - SQL","2023-02-26","2023/3/9","Amazon","Nie - nadal w tej samej pracy","Nie","Nie"
"142845","169298","2023-01-26 11:09:48","Kandydaci","Open","","Business Intelligence","2023-04-16","2023/5/48","Własne","Tak","Nie","Nie"
"142834","181491","2023-01-26 09:38:10","Kandydaci","Open","","","","2023/3/10","","Tak","Nie","Nie"
"142714","147069","2023-01-25 11:16:57","Propozycja warsztatów","Open","","Data Science - SQL","2023-02-26","","Amazon","Brak informacji","Brak informacji","Brak informacji"
"142611","121981","2023-01-23 15:40:55","Po warsztatach CV","Open","","","","2023/4/13","","Tak","Nie","Nie"
"142608","183318","2023-01-23 15:18:53","Symulacja 1","Lost","4.5 Urwany kontakt","Tester Oprogramowania","","2023/4/21","","Tak","Tak","Tak"
"142599","172582","2023-01-23 13:51:08","Propozycja warsztatów","Open","","Frontend Developer - Js&React","2023-06-25","","Amazon","Tak","Nie","Nie"
"142591","186202","2023-01-23 13:25:52","Propozycja warsztatów","Open","","Python Developer","2023-07-09","","Amazon","Nie - nadal w tej samej pracy","Nie","Nie"
"142587","187426","2023-01-23 13:12:28","Propozycja warsztatów","Open","","Python Developer","2023-05-28","","Amazon","Brak informacji","Brak informacji","Brak informacji"
"142585","150091","2023-01-23 12:59:27","Po warsztatach CV","Open","","Java Developer - First Project","2023-05-14","","Amazon","Tak","Trudno powiedzieć","Częściowo"
"142579","185850","2023-01-23 12:20:09","Propozycja warsztatów","Lost","4.4 Przeterminowani","Tester Oprogramowania","","2023/4/43","","","",""
"142574","170261","2023-01-23 11:40:55","Propozycja warsztatów","Lost","4.4 Przeterminowani","","","2023/3/4","","","",""
"142555","108566","2023-01-23 09:12:55","Propozycja warsztatów","Lost","4.4 Przeterminowani","","","","","Tak - awans w pracy","Tak","Nie"
"142516","166300","2023-01-20 09:10:35","Po warsztatach CV","Open","","_old_Scrum Master","","2023/4/25","","Tak","Tak","Nie"
"142500","186830","2023-01-19 17:52:09","Propozycja warsztatów","Lost","4.4 Przeterminowani","Tester Oprogramowania","2023-04-29","","Własne","","",""
"142499","187017","2023-01-19 17:52:08","Propozycja warsztatów","Lost","4.4 Przeterminowani","_old_Product Owner","2023-02-18","2023/3/81","Pracodawca","","",""
"142498","186926","2023-01-19 17:52:07","Po warsztatach CV","Open","","Business Intelligence","2023-04-15","2023/5/71","Uniwersytet Sukcesu","Brak informacji","",""
"142497","159806","2023-01-19 17:52:06","Propozycja warsztatów","Lost","4.4 Przeterminowani","Business Intelligence","2023-04-15","","Własne","","",""
"142496","154377","2023-01-19 17:52:05","Po warsztatach CV","Open","","Frontend Developer - Pełny kurs","2023-06-25","2023/3/80 2023/7/7","","Tak","Nie","Nie"
"142495","132716","2023-01-19 17:52:04","Propozycja warsztatów","Lost","4.4 Przeterminowani","UX Designer","2023-05-20","","","","",""
"142494","174414","2023-01-19 17:52:03","Po warsztatach CV","Open","","_old_Scrum Master","2023-03-26","2023/5/6","","Brak informacji","",""
"142493","166119","2023-01-19 17:52:02","Propozycja warsztatów","Lost","4.4 Przeterminowani","_old_Scrum Master","2023-04-30","2023/5/34","","","",""
"142492","153550","2023-01-19 17:52:01","Propozycja warsztatów","Lost","4.4 Przeterminowani","Data Science - Python","2023-05-13","","Santander","","",""
"142491","122535","2023-01-19 17:52:00","Propozycja warsztatów","Lost","4.4 Przeterminowani","Frontend Developer - Js&React","2023-05-21","","Własne","","",""
"142490","185688","2023-01-19 17:51:59","Propozycja warsztatów","Lost","4.4 Przeterminowani","_old_Scrum Master","2023-03-11","2023/5/4","","","",""
"142489","184419","2023-01-19 17:51:58","Propozycja warsztatów","Open","","Python Developer","2023-04-22","2023/5/17","","","",""
"142488","185380","2023-01-19 17:51:57","Kandydaci","Open","","","2023-02-11","2023/3/22","","Nie","",""
"142487","183440","2023-01-19 17:51:56","Propozycja warsztatów","Open","","Python Developer","2023-04-22","2023/5/28","","","",""
"142486","185438","2023-01-19 17:51:55","Po warsztatach CV","Open","","_old_Scrum Master","2023-02-11","2023/3/44","","Brak informacji","",""
"142485","172698","2023-01-19 17:51:54","Po warsztatach CV","Open","","_old_Scrum Master","2023-02-11","2023/2/55","","Brak informacji","",""
"142484","181106","2023-01-19 17:51:53","Kandydaci","Open","","_old_Scrum Master","2023-02-11","2023/3/45","","Tak","Trudno powiedzieć","Częściowo"
"142483","185390","2023-01-19 17:51:52","Po warsztatach CV","Open","","_old_Scrum Master","2023-02-11","2023/3/19","","Tak","Tak","Nie"
"142482","174513","2023-01-19 17:51:51","Po warsztatach CV","Open","","_old_Scrum Master","2023-02-11","2023/3/23","","Tak","Tak","Nie"
"142481","182323","2023-01-19 17:51:50","Propozycja warsztatów","Lost","4.4 Przeterminowani","Tester Oprogramowania","2023-03-04","2023/3/41","Własne","","",""
"142480","185351","2023-01-19 17:51:49","Propozycja warsztatów","Lost","4.4 Przeterminowani","Frontend Developer - Pełny kurs","2023-05-13","","Uniwersytet Sukcesu","","",""
"142479","143889","2023-01-19 17:51:48","Propozycja warsztatów","Lost","4.4 Przeterminowani","Frontend Developer - Pełny kurs","2023-05-13","2023/8/30 2023/8/50","Uniwersytet Sukcesu","","",""
"142478","185347","2023-01-19 17:51:47","Propozycja warsztatów","Lost","4.4 Przeterminowani","Frontend Developer - Pełny kurs","2023-05-13","2023/8/53 2023/9/27","Uniwersytet Sukcesu","","",""
"142477","169335","2023-01-19 17:51:46","Propozycja warsztatów","Lost","4.4 Przeterminowani","Frontend Developer - Pełny kurs","2023-05-13","","Uniwersytet Sukcesu","","",""
"142476","185346","2023-01-19 17:51:45","Propozycja warsztatów","Lost","4.4 Przeterminowani","Frontend Developer - Pełny kurs","2023-05-13","2023/8/51","Uniwersytet Sukcesu","","",""
"142474","170518","2023-01-19 17:51:44","Propozycja warsztatów","Lost","4.4 Przeterminowani","Frontend Developer - Pełny kurs","2023-05-13","","Uniwersytet Sukcesu","","",""
"142475","170518","2023-01-19 17:51:44","Propozycja warsztatów","Lost","4.4 Przeterminowani","Frontend Developer - Pełny kurs","2023-05-13","","Uniwersytet Sukcesu","","",""
"142473","164668","2023-01-19 17:51:43","Po warsztatach CV","Open","","Frontend Developer - Pełny kurs","2023-05-13","2023/8/40 2023/8/48","Uniwersytet Sukcesu","Tak","Tak","Tak"
"142472","170252","2023-01-19 17:51:42","Propozycja warsztatów","Lost","4.4 Przeterminowani","Frontend Developer - Pełny kurs","2023-05-13","","Uniwersytet Sukcesu","","",""
"142471","110246","2023-01-19 17:51:41","Propozycja warsztatów","Lost","4.4 Przeterminowani","Frontend Developer - Pełny kurs","2023-05-13","2023/8/52","Uniwersytet Sukcesu","","",""
"142470","185344","2023-01-19 17:51:40","Propozycja warsztatów","Lost","4.4 Przeterminowani","Frontend Developer - Pełny kurs","2023-05-13","","Uniwersytet Sukcesu","","",""
"142469","167443","2023-01-19 17:51:39","Po warsztatach CV","Open","","_old_Scrum Master","2023-02-11","2023/3/55","","Tak","Nie","Nie"
"142468","185273","2023-01-19 17:51:38","Propozycja warsztatów","Lost","4.4 Przeterminowani","Frontend Developer - Pełny kurs","2023-05-13","","Uniwersytet Sukcesu","","",""
"142467","156626","2023-01-19 17:51:37","Propozycja warsztatów","Lost","4.4 Przeterminowani","Frontend Developer - Pełny kurs","2023-05-13","","Uniwersytet Sukcesu","","",""
"142466","180417","2023-01-19 17:51:35","Propozycja warsztatów","Lost","4.4 Przeterminowani","Frontend Developer - Pełny kurs","2023-05-13","","Uniwersytet Sukcesu","","",""
"142465","164208","2023-01-19 17:51:34","Propozycja warsztatów","Lost","4.4 Przeterminowani","Frontend Developer - Pełny kurs","2023-05-13","","Uniwersytet Sukcesu","","",""
"142464","185265","2023-01-19 17:51:33","Propozycja warsztatów","Lost","4.4 Przeterminowani","Frontend Developer - Pełny kurs","2023-05-13","","Uniwersytet Sukcesu","","",""
"142463","164528","2023-01-19 17:51:32","Propozycja warsztatów","Lost","4.4 Przeterminowani","Frontend Developer - Pełny kurs","2023-05-13","","Uniwersytet Sukcesu","","",""
"142462","174869","2023-01-19 17:51:31","Propozycja warsztatów","Lost","4.4 Przeterminowani","Frontend Developer - Pełny kurs","2023-05-13","2023/8/49","Uniwersytet Sukcesu","","",""
"142461","74256","2023-01-19 17:51:30","Po warsztatach CV","Open","","Frontend Developer - Js&React","2023-05-21","","Santander","Brak informacji","",""
"142460","156169","2023-01-19 17:51:29","Propozycja warsztatów","Lost","4.4 Przeterminowani","Frontend Developer - Pełny kurs","2023-05-13","","Uniwersytet Sukcesu","","",""
"142459","185147","2023-01-19 17:51:28","Propozycja warsztatów","Lost","4.4 Przeterminowani","Frontend Developer - Pełny kurs","2023-06-25","2023/6/40 2023/6/42","","","",""
"142458","173938","2023-01-19 17:51:27","Po warsztatach CV","Open","","Business Intelligence","2023-04-15","","Własne","Brak informacji","",""
"142457","181439","2023-01-19 17:51:26","Po warsztatach CV","Open","","Tester Oprogramowania","2023-03-04","","","Brak informacji","",""
"142456","148624","2023-01-19 17:51:25","Propozycja warsztatów","Lost","4.4 Przeterminowani","_old_Scrum Master","2023-03-11","2023/4/27","Santander","Brak informacji","",""
"142455","184209","2023-01-19 17:51:23","Propozycja warsztatów","Open","","_old_Scrum Master","2023-02-11","2023/3/43","","","",""
"142453","182222","2023-01-19 17:51:22","Po warsztatach CV","Open","","","2023-04-22","","","Brak informacji","",""
"142454","179196","2023-01-19 17:51:22","Po warsztatach CV","Open","","Business Intelligence","2023-04-15","2023/5/46","","Tak","Tak","Nie"
"142452","183708","2023-01-19 17:51:20","Po warsztatach CV","Open","","Frontend Developer - Pełny kurs","2023-06-25","2023/4/9 2023/7/5","","Tak","Tak","Tak"
"142450","176363","2023-01-19 17:51:18","Po warsztatach CV","Open","","_old_Scrum Master","2023-02-11","2023/3/52","Własne","Brak informacji","Brak informacji","Brak informacji"
"142449","150333","2023-01-19 17:51:17","Po warsztatach CV","Open","","_old_Scrum Master","2023-02-11","2023/3/54","Własne","Tak","Nie","Nie"
"142448","172036","2023-01-19 17:51:16","Po warsztatach CV","Open","","Tester Oprogramowania","2023-04-01","2023/4/44","Własne","Tak","Nie","Nie"
"142447","183776","2023-01-19 17:51:15","Kandydaci","Open","","_old_Scrum Master","2023-02-11","2023/2/53","","Tak","Nie","Nie"
"142446","182688","2023-01-19 17:51:14","Po warsztatach CV","Open","","_old_Product Owner","2023-02-18","2023/3/58","","Brak informacji","",""
"142444","181149","2023-01-19 17:51:12","Kandydaci","Open","","_old_Product Owner","2023-02-18","2023/3/59","","Tak","Nie","Nie"
"142445","183006","2023-01-19 17:51:12","Propozycja warsztatów","Lost","4.7 Rezygnacja z kursu","_old_Scrum Master","2023-03-11","","","","",""
"142443","181389","2023-01-19 17:51:11","Po warsztatach CV","Open","","Frontend Developer - Pełny kurs","2023-05-13","","Własne","Brak informacji","",""
"142442","145146","2023-01-19 17:51:10","Propozycja warsztatów","Lost","4.4 Przeterminowani","Frontend Developer - Pełny kurs","2023-05-13","","","","",""
"142441","163280","2023-01-19 17:51:09","Propozycja warsztatów","Lost","4.4 Przeterminowani","_old_Scrum Master","2023-02-11","2023/3/53","","Tak","Tak","Nie"
"142440","155744","2023-01-19 17:51:08","Po warsztatach CV","Open","","Tester Oprogramowania","2023-02-25","2023/3/63","","Brak informacji","",""
"142439","180996","2023-01-19 17:51:07","Kandydaci","Open","","Tester Oprogramowania","2023-02-25","2023/3/78","","Nie - nadal w tej samej pracy","Nie","Nie"
"142438","167688","2023-01-19 17:51:06","Po warsztatach CV","Open","","_old_Scrum Master","2023-02-11","2023/2/54","","Tak","Nie","Nie"
"142437","183410","2023-01-19 17:51:05","Propozycja warsztatów","Lost","4.4 Przeterminowani","Data Science - Python","2023-05-13","","","","",""
"142436","112203","2023-01-19 17:51:04","Po warsztatach CV","Open","","Frontend Developer - Js&React","2023-05-21","2023/7/28","","Brak informacji","",""
"142435","85721","2023-01-19 17:51:03","Propozycja warsztatów","Lost","4.4 Przeterminowani","Frontend Developer - HTML/CSS","2023-02-11","","","","",""
"142434","175313","2023-01-19 17:51:02","Po warsztatach CV","Open","","Tester Oprogramowania","2023-02-25","","Urząd Pracy","Brak informacji","",""
"142433","123145","2023-01-19 17:51:01","Propozycja warsztatów","Lost","4.4 Przeterminowani","Frontend Developer - Pełny kurs","2023-05-13","","","","",""
"142432","178586","2023-01-19 17:51:00","Po warsztatach CV","Open","","_old_Scrum Master","2023-02-11","2023/3/21","","Brak informacji","Brak informacji","Brak informacji"
"142431","182507","2023-01-19 17:50:59","Po warsztatach CV","Lost","4.1 Niezainteresowany wsparciem HR","Tester Oprogramowania","2023-02-25","2023/3/51","Własne","Tak","Nie","Nie"
"142430","180959","2023-01-19 17:50:58","Po warsztatach CV","Open","","Tester Oprogramowania","2023-02-04","2023/2/43","","Brak informacji","",""
"142429","171716","2023-01-19 17:50:57","Propozycja warsztatów","Lost","4.4 Przeterminowani","","2023-02-04","2023/3/36","","","",""
"142428","182638","2023-01-19 17:50:56","Po warsztatach CV","Open","","Python Developer","2023-03-18","","","Brak informacji","",""
"142427","182628","2023-01-19 17:50:55","Po warsztatach CV","Open","","Java Developer - Pełny kurs","2023-05-20","2023/11/9","Uniwersytet Sukcesu","Nie","",""
"142426","182627","2023-01-19 17:50:54","Propozycja warsztatów","Lost","4.4 Przeterminowani","Java Developer - Pełny kurs","2023-05-20","2023/11/15","Uniwersytet Sukcesu","","",""
"142425","182624","2023-01-19 17:50:53","Po warsztatach CV","Open","","Java Developer - Pełny kurs","2023-05-20","2023/11/11","Uniwersytet Sukcesu","Tak","Nie","Nie"
"142424","182623","2023-01-19 17:50:52","Propozycja warsztatów","Lost","4.4 Przeterminowani","Java Developer - Pełny kurs","2023-05-20","2023/11/12","Uniwersytet Sukcesu","","",""
"142423","181029","2023-01-19 17:50:51","Po warsztatach CV","Open","","Frontend Developer - Pełny kurs","2023-04-15","","Urząd Pracy","Brak informacji","",""
"142422","182611","2023-01-19 17:50:50","Po warsztatach CV","Open","","Java Developer - Pełny kurs","2023-05-20","2023/11/14","Uniwersytet Sukcesu","Brak informacji","",""
"142421","182607","2023-01-19 17:50:49","Po warsztatach CV","Open","","Java Developer - Pełny kurs","2023-05-20","2023/11/7","Uniwersytet Sukcesu","Brak informacji","",""
"142420","161086","2023-01-19 17:50:48","Propozycja warsztatów","Lost","4.4 Przeterminowani","Java Developer - Pełny kurs","2023-05-20","2023/11/10","Uniwersytet Sukcesu","","",""
"142419","182608","2023-01-19 17:50:47","Propozycja warsztatów","Lost","4.4 Przeterminowani","Java Developer - Pełny kurs","2023-05-20","2023/11/8","Uniwersytet Sukcesu","","",""
"142418","182605","2023-01-19 17:50:46","Propozycja warsztatów","Lost","4.4 Przeterminowani","Java Developer - Pełny kurs","2023-05-20","2023/11/13","Uniwersytet Sukcesu","","",""
"142417","175507","2023-01-19 17:50:45","Po warsztatach CV","Open","","","2023-02-04","2023/3/40","","Tak","Nie","Nie"
"142416","173529","2023-01-19 17:50:44","Po warsztatach CV","Open","","Python Developer","2023-03-18","","Własne","Brak informacji","",""
"142415","181428","2023-01-19 17:50:43","Po warsztatach CV","Open","","Python Developer","2023-04-22","2023/4/53","","Tak","Nie","Nie"
"142414","134018","2023-01-19 17:50:42","Propozycja warsztatów","Lost","4.1 Niezainteresowany wsparciem HR","Python Developer","2023-04-22","","","","",""
"142413","133420","2023-01-19 17:50:41","Propozycja warsztatów","Lost","4.4 Przeterminowani","Tester Oprogramowania","2023-02-04","","Własne","","",""
"142412","180812","2023-01-19 17:50:40","Po warsztatach CV","Open","","Tester Oprogramowania","2023-02-04","2023/3/46","Własne","Tak","Nie","Nie"
"142411","175636","2023-01-19 17:50:39","Po warsztatach CV","Open","","_old_Scrum Master","2023-02-11","2023/3/20","Własne","Tak","Nie","Nie"
